Video Id,Video Title_x,Channel Id_x,Channel Title_x,Video Tags_x,Channel Country_x
aWZn_t9j6YA,WHY DO FOREIGNERS LOVE BGC? | VISITING VENICE GRAND CANAL MALL,UC1Vtf3OTZatknIne-a-5LKg,AlixGrace ,"['philippiness', 'philippines vlog', 'foreigner vlog philippines', 'bgc taguig', 'bgc reaction', 'foreigner in the philippines', 'reaction to bgc', 'VENICE GRAND CANAL MALL', 'BGC', ""didn't expect this in the philippines"", 'the philippines', 'filipino malls are insane', 'filipino malls are crazy', 'filipino mall', 'filipino malls', 'malls in manila', 'crazy mall in philippines', 'foreigners move to manila', 'philippines malls reaction', 'metro manilla mall', 'philippines mall', 'foreigner', 'vlogs', 'TriFate Lifestyle']",PH
dOYkqc9ec1I,Experience as #foreigner in #philippines #filamcouple 🇵🇭🇺🇸#ldr #travel #shorts #trending #afam,UC1WRWKFPce0M6elipGZ8eMg,Zeta’s Momma and Dada,[],US
6n2REq_FiWM,WOW!! WINNER AGAIN! FOREIGNERS FIRST TIME TRYING FRUIT SALAD. REACTION? EPISODE 54,UC211QaCtk9p37_-cvtN3kxg,JSB PINAY VLOGS,"['JSB PINAY VLOGS', 'fruit salad', 'filipino dessert', 'foreigner try filipino food', 'food tasting', 'taste test', 'foreigners reaction', 'food tasting for the first time', 'food tasting mission', 'food tasting around the world', 'food tasting videos', 'food tasting event', 'filipino foods', 'filipino delicacy', 'filipino delicacy food', 'filipino dishes', 'first time reactions', 'pinoy food', 'pinoy food style']",ZA
VL3wgrgay3k,EPI43 - FIRST TIME REACTIONS TO PICHI PICHI. FOREIGNERS REACTION TO FILIPINO FOOD.,UC211QaCtk9p37_-cvtN3kxg,JSB PINAY VLOGS,"['FIRST TIME REACTION TO PICHI PICHI', 'PICHI PICHI', 'south african food taste test', 'south african snacks reaction', 'REACTION TO PICHI PICHI', 'foreigners food reaction', 'foreigners food eating', 'filipino food reaction by foreigners', 'foreigners eating filipino food reaction', 'FIRST TIME REACTIONS TO PICHI PICHI', 'filipino food', 'filipino dessert', 'filipino delicacy', 'filipino food reaction', 'filipino food first time', 'filipino food try by foreigners', 'foreigners eating filipino foods']",ZA
2v29gYhPgkI,"""Cooked Fruit? NO!"" / I DON'T BELIEVE IN FRYING BANANA / REACTION OF SOUTH AFRICAN TO OUR BANANA-Q",UC211QaCtk9p37_-cvtN3kxg,JSB PINAY VLOGS,"['JSB PINAY VLOGS', 'banana cue', 'banana on stick', 'banana eating', 'snack', 'snacks', 'foreigners try filipino food', 'foreigners try banana cue', 'food tasting around the world', 'food tasting videos', 'first impressions', 'tasting for the first time', 'filipino food', 'filipino desserts', 'first time reaction', 'filipino cuisine reaction', 'trending', 'viral', 'viral video', 'filipino cooking', 'filipino food style', 'banana cue panlasang pinoy']",ZA
sRXO7kjhCA8,Japanese React to Trese Official Trailer | Netflix Filipino Anime,UC23SG4XKkSrbhz-bZ2f5Mfw,123JAPAN!,"['Japan', 'Japanese', 'culture', 'travel', '日本語', '三原', '日本', 'Mana', 'Philippines', 'Filipino', 'mr3', 'japanese girl', 'Netflix', 'Anime', '123Japan', 'Manahello', 'Trese', 'Trese Official Trailer']",PH
rwDJonZagL8,Japanes React to Filipina School Life In Japan By Dmhn! So shocked!,UC23SG4XKkSrbhz-bZ2f5Mfw,123JAPAN!,"['Japan', 'Japanese', 'culture', 'travel', '日本語', '三原', '日本', 'Mana', 'Philippines', 'Filipino', 'mr3', 'japanese girl', 'Filipina', 'School life', 'Vlog school', 'High school life', 'Filipino in Japan', 'Study abroad', 'Life in Japan']",PH
BPqB__QLHrk,Japanese React to 14 Reasons the Philippines Is Different from the Rest of the World 【So supporting】,UC23SG4XKkSrbhz-bZ2f5Mfw,123JAPAN!,"['Japan', 'Japanese', 'culture', 'travel', '日本語', '三原', '日本', 'Mana', 'Philippines', 'Filipino', 'mr3', 'japanese girl', 'culture difference', 'Philippines Japanese', 'Surprise reaction', 'Reaction video', 'Filipino culture', 'Culture Philippines']",PH
j-1qqpISL-M,JAPANESE React to 8 days in the Philippines,UC23SG4XKkSrbhz-bZ2f5Mfw,123JAPAN!,"['Mana', 'Mana Philippines', 'Philippines', '123Japan', 'Reaction Philippines', '8 days in the Philippines', 'Reaction video', 'Japanese girl']",PH
eo9wFVoUpf4,Japanese Tried Filipino Beer and Alcohol For The First Time!!!,UC23SG4XKkSrbhz-bZ2f5Mfw,123JAPAN!,"['Japan', 'Japanese', 'culture', 'travel', '日本語', '三原', '日本', 'Mana', 'Philippines', 'Filipino', 'mr3', 'sato', 'japanese girl']",PH
ZaFOr3yomLg,Foreigner trying “Filipino Unique Street Food” For the first time 😳,UC23SG4XKkSrbhz-bZ2f5Mfw,123JAPAN!,"['Japan', 'Japanese', 'culture', 'travel', '日本語', '三原', '日本', 'Mana', 'Philippines', 'Filipino', 'mr3', 'japanese girl']",PH
pa9NtmUtI9Q,Japanese tries Jollibee breakfast in the Philippines for the FIRST TIME,UC23SG4XKkSrbhz-bZ2f5Mfw,123JAPAN!,"['Japan', 'Japanese', 'culture', 'travel', '日本語', '三原', '三原慧悟', '日本', '三原JAPAN', 'サンエン台湾', 'Mana', 'Mana Philippines', 'Jollibee', 'Philippines', 'mukbang Jollibee']",PH
WCWlPNhAfX0,Japanese React To Philippines VS USA Funny Video Compilation 2021 Try Not To Laugh,UC23SG4XKkSrbhz-bZ2f5Mfw,123JAPAN!,"['Japan', 'Japanese', 'culture', 'travel', '日本語', '三原', '日本', 'Mana', 'Philippines', 'Filipino', 'mr3', 'japanese girl', 'Reaction', 'Philippines vs USA', 'American', 'Funny video', 'Reaction vide Philippines']",PH
uym-1BErfOc,Trying Filipino Dance #shorts #tiktok,UC23SG4XKkSrbhz-bZ2f5Mfw,123JAPAN!,"['Japan', 'Japanese', 'culture', 'travel', '日本語', '三原', '日本', 'Mana', 'Philippines', 'Filipino', 'mr3', 'japanese girl']",PH
ZZ0ASsbRO6w,Japanese Girl Falls In Love With Filipino Food In Mooncafe Philippines,UC23SG4XKkSrbhz-bZ2f5Mfw,123JAPAN!,"['Japan', 'Japanese', 'culture', 'travel', '日本語', '三原', '日本', 'Mana', 'Philippines', 'Filipino', 'mr3', 'sato', 'japanese girl', 'Filipino Food', 'masarap', 'mooon', 'cafe', 'coffee', 'fumiya']",PH
CiZ3IaGdT1I,8 Reasons Why Filipino Don't Date With Japanese Girl,UC23SG4XKkSrbhz-bZ2f5Mfw,123JAPAN!,"['Japan', 'Japanese', 'culture', 'travel', '日本語', '三原', '日本', 'Mana', 'Philippines', 'Filipino', 'mr3', 'japanese girl', 'Dating', 'Culture difference', 'Culture schock', 'Date with Japanese', 'Japanese Girl', 'Love difference']",PH
fhQ5PvzQolk,Korean and Japanese Try  Filipino Canned Food For The First Time【REACT】feat.@KRmilei,UC23SG4XKkSrbhz-bZ2f5Mfw,123JAPAN!,"['Japan', 'Japanese', 'culture', 'travel', '日本語', '三原', '日本', 'Mana', 'Philippines', 'Filipino', 'mr3', 'japanese girl', 'Korean', 'Japanese Korean', 'Canned food', 'Filipino food']",PH
RLwU9SQI2Qo,Japanese reaction to Margielyn Didal and Gold Medalist Hidilyn Diaz in Tokyo 2020,UC23SG4XKkSrbhz-bZ2f5Mfw,123JAPAN!,"['Japan', 'Japanese', 'culture', 'travel', '日本語', '三原', '日本', 'Mana', 'Philippines', 'Filipino', 'mr3', 'japanese girl', 'Hidilyn Diaz', 'Gold medal', 'skateboard', 'Margie Didal', 'Gold Medalist', 'Tokyo 2020']",PH
CProayVgLIE,Foreigners Living in the PHILIPPINES | Daily Habits and Challenges,UC24QUYgHDRVPq-CqzDAXDcQ,Rob Wanders,"['Abroad', 'Filipino culture', 'Filipino habits', 'Living abroad', 'Living in the philippines', 'Living overseas', 'american abroad', 'american living abroad', 'filipino culture', 'filipino cultures and values', 'filipino habits', 'foreigner living in the philippines', 'habits', 'how to move abroad', 'life abroad', 'life in the philippines', 'live abroad', 'living abroad', 'living abroad advice', 'living abroad alone', 'living abroad as an american', 'move abroad', 'moving abroad', 'unique filipino habits']",NL
770rppR5wRM,Foreign Women on Dating FILIPINOS | Philippines 🇵🇭,UC24QUYgHDRVPq-CqzDAXDcQ,Rob Wanders,"['Asking women', 'Dating filipino', 'Dating filipino men', 'Dating in philippines', 'Dating men', 'Datingabroad', 'Filipino dating', 'Relationship philippines', 'dating', 'dating abroad', 'dating advice', 'dating advice for women', 'dating in the philippines', 'dating tips', 'dating tips for women', 'datingforwomen', 'online dating', 'online dating tips', 'relationship advice', 'relationship advice for women']",NL
bRLJhD0Js5U,Is the Philippines Really SAFE for Foreigners?,UC24QUYgHDRVPq-CqzDAXDcQ,Rob Wanders,"['Foreigners in the philippines', 'How safe is philippines', 'How safe is quezon city', 'Is it safe in the philippines', 'Is the philippines safe', 'Philippines 2023', 'Rob wanders', 'Safety in the philippines', 'Safety philippines', 'asking strangers questions', 'living in the philippines', 'philippines', 'philippines travel', 'philippines travel vlog', 'philippines vlog', 'safety in the Philippines', 'the philippines', 'travel safety in the philippines', 'traveladvice']",NL
9t7JItsq3as,Americans REACT to Filipino Food | Food in The Philippines Is Amazing,UC25HBOBYfc-scqCQcyYKVNw,Lifey,"['americans', 'react', 'filipino', 'food', 'philippines', 'living', 'life', 'vlog']",US
30NXj6O44r8,Is the Philippines safe for foreigners?,UC25HBOBYfc-scqCQcyYKVNw,Lifey,"['philippines', 'how', 'safe', 'dangerous', 'foreigners', 'travel', 'vlog', 'american', 'crime']",US
-NkPxyvAqzA,Why Americans Love Filipino Culture,UC25HBOBYfc-scqCQcyYKVNw,Lifey,"['americans', 'filipino', 'culture', 'america', 'pinoy', 'philippines', 'Signs you are a Filipino', 'Hey Joe Show']",US
BvBMOeOwm0E,"Living in Indonesia as a Foreigner // First Impressions, Culture Shocks, Indonesian Food, etc",UC25HBOBYfc-scqCQcyYKVNw,Lifey,"['living in indonesia', 'indonesia', 'culture', 'food', 'vlog']",US
yY2sPSkzK4k,Americans REACT to Filipino Lifestyle | The Philippines Is Amazing,UC25HBOBYfc-scqCQcyYKVNw,Lifey,"['americans', 'react', 'filipino', 'lifestyle', 'philippines', 'life', 'living', 'vlog']",US
Q2m3ngosX5Q,Why Americans LOVE Filipino Culture!,UC25HBOBYfc-scqCQcyYKVNw,Lifey,"['Filipino', 'Culture', 'Americans', 'pinoy', 'filipinos']",US
U_O4sbcLHGc,Interesting facts about Filipino culture,UC25HBOBYfc-scqCQcyYKVNw,Lifey,"['filipino', 'culture', 'Filipino (Ethnicity)', 'Culture (Website Category)', 'filipinos', 'Philippines', 'Philippines (Country)']",US
IxC-ZnacBiM,Foreigner Gets Lost In The Philippines!,UC2V7XAqnvbIKmlox8FEMkvA,Marker 44,"['philippines', 'traveling to the philippines', 'arrival in the philippines', 'expat', 'foreigner', 'philippines vlog', 'Love the philippines']",US
Vl_ApxUIAmE,FOREIGNER MAINTAINING A HOUSE IN THE PHILIPPINES | Buying a House 🇺🇸 🇵🇭,UC2V7XAqnvbIKmlox8FEMkvA,Marker 44,"['buying property in the philippines', 'building a home in the philippines', 'bungalow style house', 'owning a home', 'owning property', 'home maintenance', 'philippines', 'expat', 'marker 44', 'building a house in the philippines', 'buying a house in the philippines', 'moving to the philippines', 'Foreigner']",US
dKexXf84Znk,Foreigner Living in Philippines has added benefits! Retire in Philippines,UC2V7XAqnvbIKmlox8FEMkvA,Marker 44,"['retire in philippines', 'expat retired in philippines', 'american retired in philippines', 'philippines retirement', 'retired', 'philippines', 'expat', 'retiring in philippines', 'cost of living in philippines', 'how much to live in philippines', 'monthly budget in philippines', 'living in philippines', 'foreigner in philippines', 'marker 44', 'foreigner retire in philippines', 'manila']",US
dumd2OhjSFI,The Lonely Foreigner (Retire in the Philippines) 🇺🇸 🇵🇭,UC2V7XAqnvbIKmlox8FEMkvA,Marker 44,"['expat living in the philippines', 'expat retired in the philippines', 'retired in the philippines', 'living in the philippines', 'foreigner living in philippines', 'moving to the philippines', 'philippines', 'expat', 'foreigner', 'marker 44']",US
JOrfwgK3oXI,First Time Eating Filipino Food: My Reaction,UC2YV9DGG7kN7mSeuQqD5QHA,Alwin GC,[],Unknown
xAxBCaYbUPI,Foreigner learning tagalog,UC2dqBC-sMDS2d6RYlcihEmw,Almost Polyglot,"['nagaral ng tagalog ang dayuhan', 'foreigner learnt tagalog', 'nagaral ako ng tagalog', 'foreigner speaks tagalog', 'how i learned tagalog', 'pagpapakita ng paggalang sa mga dayuhan at katutubo', 'british gut learned tagalog', 'programa ng technical intern training para sa mga dayuhan', 'pinoy tagalog documentary', 'tagalog', 'pagpapakita ng paggalang sa mga dayuhan at katutubo with answers', 'foreigners in the philippines', 'language learning', 'games in language learning']",US
5sa6BmSG-IU,My FIRST EVER Tagalog lesson Foreigner learns TAGALOG (FILIPINO) - italki Lesson,UC2dqBC-sMDS2d6RYlcihEmw,Almost Polyglot,"['#polyglot', 'learn tagalog', 'tagalog lesson', 'tagalog italki', 'tagalog', 'italki tagalog', 'learn filipino', 'learn basic tagalog', 'speak tagalog', 'italki philippines', 'learn tagalog in italki', 'how to learn tagalog', 'the best tagalog lesson', 'teach tagalog', 'tagalog lessons', 'learning tagalog', 'tagalog grammar', 'tagalog english', 'actual video lesson', 'speaking tagalog', 'common expressions tagalog', 'learn tagalog for beginners', 'learn tagalog tenses', 'learn tagalog online', 'learn tagalog classes']",US
_fkxlYMgaXw,"[EP.112] How did the Korean singer react to Ez Mil ""Panalo"" perform? | Mga kababayan, turn up! 🇵🇭❤🇰🇷",UC2v9vlHZFQyU_K5OkbUlrmQ,백다니엘 DANIEL BAEK,"['백다니엘', 'KPOP', 'daniel baek', 'opm', 'ppop', 'daniel baek reaction', 'Ez Mil', 'Panalo', 'Ez Mil Panalo', 'Ez Mil Panalo reaction', 'Trap Cariñosa', 'Trap Cariñosa reaction', 'Tayo ay Pilipino', 'wish usa ez mil', 'wish usa panalo', 'panalo react', 'ez mil reaction', 'ez mil panalo react', 'pinoy panalo', 'philippines panalo', 'panalo korean reaction', 'daniel baek panalo', 'daniel baek ez mil panalo']",KR
XlooH2CLTIk,We Eat AUTHENTIC Filipino Food Mukbang! (MOST POPULAR FILIPINO FOOD),UC2wTnMBvQ_TH0qn5rJl8hWQ,The YUH Family,"['couples', 'couples vlog', 'filipino food', 'eating filipino food for the first time', 'we ate filipino food for the first time', 'filipino', 'trying filipino food for the first time', 'couples eating filipino food for the first time', 'we ate filipino food', 'americans try filipino food', 'eating filipino food for the whole day', 'eating filipino food', 'we ate filipino food for 24 hours', 'filipino food vlog', 'philippine food', 'only eating filipino food', 'filipino food mukbang', 'filipino street food', 'adobo']",CA
ZiyjvKUTBjA,We Tried FILIPINO SNACKS for the FIRST TIME! (HUGE MUKBANG),UC2wTnMBvQ_TH0qn5rJl8hWQ,The YUH Family,"['eating filipino snacks for the first time', 'we ate filipino snacks for the first time', 'filipino snacks', 'filipino', 'snacks', 'filipino snacks mukbang', 'trying filipino candy', 'filipino food', 'trying filipino snacks', 'philippines', 'filipino candy', 'filipino chips', 'we ate filipino chips', 'trying filipino food', 'eating filipino food', 'eating filipino food for the first time', 'we ate filipino food', 'eating filipino food only', 'we only ate filipino food', 'only eating filipino food', 'filipino mukbang']",CA
RBlt4rwpyyo,Trying Filipino Ube for the first time💜🇵🇭 #couples #girlfriend #boyfriend #foodie #filipinofood,UC2wTnMBvQ_TH0qn5rJl8hWQ,The YUH Family,[],CA
xw-fQEQx8ls,Korean REACT try first time filipino boodle fight,UC2xFAIV5shzGSzX-F2J_1QA,Korean Filipino Jobs,"['#food', '#korean', '#filipino', '#boodlefight', '#hand', '#soda', '#bananaleaf', '#jobs', '#Australia', '#eat', '#mukbang']",Unknown
YI_-JEdo83Y,Korean REACT  Filipino food GInisang monggo first time.,UC2xFAIV5shzGSzX-F2J_1QA,Korean Filipino Jobs,[],Unknown
eOvseBciXHo,A Foreigner's Life- Simple Living in the philippines Part 2,UC2xL9lM-JAxfDKdq6v1FOeQ,Buci Bonita,[],PH
bB-WXYd-KM4,A Foreigner's Life - Simple Living in the Philippines,UC2xL9lM-JAxfDKdq6v1FOeQ,Buci Bonita,[],PH
CmuOLPCplyY,"Magkapatid na Japanese, inexperience ang pasko ng Pilipinas for the first time",UC3II306xUqkWJjTjQ39VMgw,Yuru Philippines,[],PH
KdgZZqE1bi4,Foreigner Hand Washing Clothes & Speaking Tagalog,UC3V5_2DFqamGSrzYPg-Wggw,Hey Joe,[],PH
eqQpkGaA7bU,My Business In The Philippines As A Foreigner,UC3V5_2DFqamGSrzYPg-Wggw,Hey Joe,[],PH
atnu-6Av7KQ,Foreigner Speaking Tagalog & Buying Pandesal In The Philippines,UC3V5_2DFqamGSrzYPg-Wggw,Hey Joe,[],PH
6JOcVimlemk,Foreigner Speaking Tagalog & Buying From A Sari Sari Store In The Philippines,UC3V5_2DFqamGSrzYPg-Wggw,Hey Joe,[],PH
deevFn0oNNo,Foreigner Measures Rice By Hand & Cooks It Filipino Style In The Philippines,UC3V5_2DFqamGSrzYPg-Wggw,Hey Joe,[],PH
IgFfcJclJo0,This Foreigner speaks Filipino! Why can't you?,UC3ZnKcjVu7GszgdBe4uRZ3A,Dwaine Woolley,"['Speak Tagalog', 'Learn Tagalog', 'Speak Filipino', 'Speak Visaya', 'Learn Visaya', 'White guy', 'Foreigner speaks Tagalog', 'Foreigner speaks Filipino', 'American speaks Tagalog', 'Filipino American weding', 'American Filipino wedding', 'LDR', 'Long distance relationship', 'interracial', 'interracial marriage', 'Philippines', 'Young Filipina', 'How to speak Tagalog', 'How to speak Filipino', 'How to learn Tagalog', 'How to learn Filipino']",PH
61QLtwDaN-w,When FOREIGNERS try to speak TAGALOG (Laptrip!) feat. Jesse Davie,UC3ZnKcjVu7GszgdBe4uRZ3A,Dwaine Woolley,"['foreigner speaking tagalog', 'funny videos', 'filipino funny videos', 'jesse davie tiktok']",PH
gYgT67a5DXg,FOREIGNER HOSTING A FILIPINO WEDDING! (Kumakanta pa!),UC3ZnKcjVu7GszgdBe4uRZ3A,Dwaine Woolley,"['Philippines', 'Tagalog', 'Wedding', 'wedding host', 'Wedding Host Philippines', 'Filipino', 'Pinoy', 'Pinay', 'love story', 'love quotes', 'love life', 'marriage', 'interracial marraige', 'interracial wedding', 'interracial', 'Filipino marry foreigner']",PH
xuW78dDvdW0,Foreigners PRANKING Filipinos in perfect Tagalog,UC3ZnKcjVu7GszgdBe4uRZ3A,Dwaine Woolley,"['tagalog', 'philippines', 'pranks', 'prank', 'jamill', 'filipino', 'funny videos', 'pinoy', 'filipino vines', 'tukomi', 'foreigner speaking tagalog', 'foreigner in the Philippines', 'foreigner speaks tagalog', 'foreigner prank']",PH
wVjM7B4wT1M,This FOREIGNER speaks BISAYA and owns a SCUBA DIVE school in Dumaguette!,UC3ZnKcjVu7GszgdBe4uRZ3A,Dwaine Woolley,"['philippines vlog', 'scuba diving', 'scuba diving philippines', 'travel vlog', 'philippines travel', 'philippines vlogger', 'philippines vlog 2019', 'filipino funny videos', 'dwanta', 'dwaine and shanta', 'dwaine woolley', 'foreigner speaks Bisaya', 'Bisayang Hilaw', 'american speaks Bisaya', 'learn to scuba dive Philippines', 'padi learn to scuba dive', 'dumaguete (city/town/village)', 'american in the philippines', 'amerikanong hilaw', 'foreigner in the philippines', 'negros philippines']",PH
7rHX9QbO_hg,HOW FOREIGNERS PRONOUNCE FILIPINO CITIES,UC3ZnKcjVu7GszgdBe4uRZ3A,Dwaine Woolley,"['foreigners speaking tagalog', 'foeigners speaking bisaya', 'filipino language (human language)', 'foreigners speak tagalog', 'foreigners speak filipino', 'funny filipino videos', 'white girl speaking tagalog', 'foreigners try speaking tagalog', 'foreigners speaking tagalog funny compilation', 'foreigners speaking tagalog fluently']",PH
9QhDszhPhqM,Foreigners speak Tagalog,UC3ZnKcjVu7GszgdBe4uRZ3A,Dwaine Woolley,"['Tagalog', 'Filipino', 'Philippines', 'Pinoy', 'Pinay', 'Filipino food', 'Filipino language', 'becoming Filipino', 'Wil Dasovich', 'Haley Dasovich', 'Daniel Marsh', 'Alodia', 'Wilodia', 'Jako De Leon', 'Vlog', 'Baninay', 'Lloyd Cadena']",PH
